danceability,speechiness,acousticness
0.642,0.0398,0.127
0.715,0.121,0.367
0.842,0.107,0.0188
0.779,0.0601,0.548
0.572,0.0417,0.391
0.695,0.0869,0.305
0.719,0.0448,0.285
0.787,0.035,0.0165
0.891,0.166,0.0255
0.813,0.139,0.449
0.63,0.0363,0.383
0.696,0.0411,0.0509
0.64,0.039,0.0899
0.735,0.345,0.327
0.492,0.135,0.461
0.735,0.0712,0.647
0.729,0.0622,0.0195
0.692,0.0398,0.236
0.688,0.0701,0.442
0.597,0.0675,0.185
0.512,0.03,0.662
0.788,0.121,0.714
0.542,0.0416,0.339
0.568,0.0683,0.468
0.734,0.0461,0.489
0.827,0.0578,0.255
0.549,0.0344,0.791
0.651,0.2,0.253
0.839,0.0499,0.216
0.518,0.0338,0.601
0.641,0.0357,0.293
0.327,0.0415,0.0814
0.65,0.0356,0.526
0.745,0.0355,0.373
0.917,0.0697,0.275
0.842,0.0447,0.17
0.485,0.0413,0.399
0.619,0.0471,0.206
0.557,0.0266,0.695
0.787,0.12,0.184
0.529,0.0625,0.743
0.623,0.0331,0.315
0.531,0.0299,0.775
0.725,0.0411,0.947
0.423,0.0466,0.933
0.463,0.145,0.59
0.775,0.0329,0.837
0.502,0.149,0.499
0.542,0.0465,0.817
0.394,0.0306,0.616
0.457,0.0286,0.296
0.523,0.0423,0.677
0.444,0.0937,0.773
0.46,0.04,0.9
0.464,0.276,0.874
0.797,0.0635,0.191
0.675,0.085,0.69
0.631,0.0356,0.117
0.461,0.0298,0.00115
0.732,0.0517,0.335
0.743,0.0533,0.046
0.798,0.0558,0.311
0.612,0.117,0.379
0.776,0.056,0.61
0.581,0.0293,0.866
0.806,0.0485,0.526
0.629,0.0469,0.332
0.45,0.0341,0.695
0.731,0.0586,0.232
0.74,0.0309,0.711
0.856,0.131,0.442
0.676,0.0309,0.278
0.706,0.0737,0.0222
0.607,0.0948,0.0193
0.756,0.0878,0.643
0.578,0.0324,0.0693
0.568,0.0348,0.773
0.384,0.0298,0.394
0.725,0.115,0.0645
0.589,0.211,0.0299
0.78,0.138,0.0452
0.78,0.225,0.462
0.846,0.173,0.12
0.812,0.15,0.31
0.878,0.0776,0.123
0.695,0.0827,0.0148
0.708,0.226,0.666
0.51,0.0464,0.166
0.508,0.0397,0.596
0.644,0.0781,0.598
0.708,0.0894,0.0935
0.658,0.105,0.0168
0.622,0.474,0.695
0.641,0.0303,0.255
0.778,0.0649,0.481
0.61,0.0324,0.175
0.846,0.0888,0.415
0.392,0.0397,0.453
0.621,0.0344,0.578
0.652,0.0313,0.673
0.573,0.0349,0.602
0.442,0.322,0.907
0.748,0.031,0.402
0.583,0.133,0.896
0.663,0.0382,0.351
0.779,0.0496,0.567
0.484,0.184,0.243
0.573,0.187,0.0241
0.676,0.308,0.114
0.721,0.243,0.11
0.57,0.0702,0.387
0.769,0.043,0.196
0.734,0.189,0.123
0.746,0.0396,0.0599
0.651,0.092,0.544
0.484,0.192,0.00568
0.688,0.0792,0.569
0.8,0.194,0.441
0.638,0.0916,0.39
0.52,0.254,0.187
0.794,0.0744,0.354
0.7,0.196,0.0233
0.798,0.183,0.591
0.725,0.132,0.248
0.719,0.0492,0.545
0.78,0.149,0.23
0.743,0.182,0.193
0.68,0.12,0.108
0.752,0.135,0.0562
0.59,0.0961,0.0361
0.638,0.0836,0.162
0.912,0.0974,0.0694
0.886,0.0657,0.287
0.411,0.0715,0.132
0.695,0.0815,0.371
0.835,0.181,0.307
0.515,0.0388,0.123
0.677,0.327,0.532
0.773,0.3,0.371
0.722,0.0442,0.152
0.822,0.0475,0.563
0.662,0.0531,0.00395
0.542,0.0229,0.162
0.621,0.0293,0.459
0.634,0.0365,0.0288
0.598,0.0397,0.562
0.57,0.0701,0.0598
0.646,0.0288,0.00178
0.604,0.037,0.289
0.45,0.0538,0.388
0.598,0.0807,0.00947
0.548,0.0384,0.866
0.569,0.118,0.0295
0.668,0.0285,0.891
0.534,0.0303,0.661
0.619,0.0265,0.0565
0.534,0.0276,0.523
0.537,0.0403,0.000342
0.57,0.0323,0.102
0.512,0.0292,0.104
0.633,0.0461,0.0401
0.473,0.0343,0.134
0.677,0.0296,0.0086
0.262,0.0304,0.545
0.407,0.0478,0.00438
0.639,0.0659,0.22
0.509,0.0718,0.458
0.532,0.0261,0.464
0.687,0.0291,0.0565
0.565,0.0412,0.00491
0.702,0.0405,0.364
0.869,0.0419,0.0571
0.705,0.0293,0.33
0.862,0.0515,0.291
0.642,0.0294,0.821
0.542,0.0491,0.021
0.774,0.0773,0.0126
0.575,0.0553,0.49
0.711,0.0488,0.648
0.689,0.029,0.0918
0.547,0.137,0.0127
0.641,0.0483,0.127
0.555,0.0958,0.337
0.374,0.0302,0.943
0.732,0.036,0.747
0.614,0.0407,0.00203
0.407,0.0372,0.023
0.868,0.0478,0.03
0.755,0.0323,0.242
0.71,0.0332,0.0697
0.69,0.0532,0.0968
0.641,0.354,0.123
0.778,0.0347,0.653
0.508,0.0809,0.197
0.722,0.238,0.723
0.517,0.0899,0.11
0.766,0.0649,0.598
0.833,0.0518,0.941
0.261,0.0392,0.000306
0.792,0.097,0.159
0.522,0.035,0.00115
0.499,0.0264,0.669
0.402,0.103,0.764
0.67,0.035,0.257
0.481,0.0286,0.0556
0.454,0.0289,0.254
0.829,0.0833,0.315
0.496,0.0639,0.000288
0.598,0.0258,0.0475
0.656,0.0357,0.58
0.851,0.0691,0.0381
0.827,0.0297,0.139
0.528,0.0395,0.00352
0.663,0.0658,0.0469
0.706,0.0654,0.816
0.854,0.297,0.137
0.622,0.0338,0.442
0.729,0.0313,0.0702
0.708,0.0614,0.0113
0.599,0.0472,0.475
0.586,0.0303,4.78e-05
0.417,0.0761,0.535
0.632,0.029,0.0225
0.714,0.0289,0.00855
0.45,0.0383,0.00169
0.703,0.0442,0.0513
0.27,0.032,0.871
0.667,0.0296,0.905
0.272,0.0293,0.000905
0.569,0.0349,0.0069
0.797,0.0651,0.0692
0.573,0.0342,0.00202
0.645,0.0315,0.0198
0.7,0.0324,0.0381
0.484,0.0437,0.0743
0.534,0.0452,0.025
0.572,0.0782,0.00562
0.536,0.0452,0.000456
0.59,0.0374,0.0984
0.624,0.03,0.931
0.572,0.0298,0.119
0.325,0.0382,0.00638
0.372,0.0604,0.09
0.171,0.033,5.75e-06
0.291,0.0335,0.00503
0.549,0.0594,4.99e-05
0.543,0.139,0.000916
0.467,0.0485,0.804
0.509,0.0335,0.523
0.547,0.0805,0.261
0.328,0.0267,0.156
0.418,0.0449,2.33e-06
0.26,0.104,3.03e-06
0.293,0.0356,0.993
0.563,0.109,0.0737
0.631,0.0333,0.261
0.397,0.0366,0.909
0.493,0.0367,0.65
0.36,0.0275,0.795
0.728,0.0432,0.00791
0.415,0.0302,0.34
0.746,0.0458,0.00264
0.246,0.0375,0.0352
0.724,0.0754,0.0892
0.648,0.0276,0.0852
0.562,0.0438,0.219
0.632,0.0389,0.927
0.46,0.0488,0.237
0.553,0.0833,0.768
0.729,0.0468,0.359
0.622,0.11,0.181
0.376,0.0317,0.575
0.282,0.035,0.744
0.557,0.0307,0.599
0.696,0.0287,0.0122
0.569,0.151,0.342
0.381,0.0332,0.934
0.399,0.0805,0.339
0.547,0.036,0.13
0.56,0.0375,0.24
0.655,0.0423,0.0447
0.445,0.0304,0.25
0.511,0.0323,0.00829
0.243,0.0375,0.737
0.764,0.0446,0.027
0.687,0.0374,0.711
0.375,0.0362,2.29e-05
0.616,0.0276,0.875
0.76,0.0353,0.0286
0.658,0.0438,0.00301
0.262,0.159,0.00215
0.578,0.0352,0.00295
0.597,0.0294,0.104
0.685,0.0558,0.506
0.261,0.0308,0.318
0.535,0.222,0.369
0.773,0.0453,0.0496
0.824,0.0485,0.0614
0.45,0.0491,0.71
0.662,0.117,0.754
0.728,0.0274,0.0184
0.744,0.0658,0.0052
0.212,0.0407,0.00863
0.432,0.0701,0.137
0.686,0.0378,0.00202
0.68,0.0773,0.0151
0.349,0.115,0.0643
0.617,0.0734,0.563
0.413,0.0574,0.786
0.398,0.0327,0.794
0.401,0.0453,0.239
0.387,0.0416,0.496
0.584,0.0305,0.00196
0.427,0.0462,0.852
0.449,0.13,0.00263
0.692,0.048,0.0754
0.558,0.0315,0.00705
0.478,0.0247,0.225
0.604,0.0472,0.00574
0.619,0.0278,0.509
0.298,0.0293,0.851
0.725,0.0641,0.00534
0.708,0.111,0.658
0.529,0.0267,0.0533
0.608,0.0266,0.0643
0.533,0.0291,1.14e-05
0.349,0.0263,0.86
0.603,0.0435,0.0484
0.504,0.0281,0.582
0.263,0.161,0.0488
0.797,0.0347,0.0371
0.855,0.0811,0.188
0.317,0.0411,0.00345
0.674,0.0448,0.151
0.807,0.0895,0.992
0.729,0.0383,0.759
0.657,0.0361,0.117
0.697,0.102,0.166
0.808,0.0833,0.101
0.792,0.102,0.358
0.545,0.153,0.103
0.796,0.138,0.036
0.711,0.108,0.077
0.686,0.257,0.253
0.928,0.0568,0.386
0.788,0.152,0.424
0.581,0.0824,0.372
0.825,0.227,0.127
0.641,0.0572,0.11
0.951,0.0612,0.397
0.855,0.129,0.387
0.567,0.134,0.134
0.932,0.115,0.0184
0.718,0.301,0.582
0.761,0.05,0.111
0.889,0.0446,0.443
0.617,0.237,0.268
0.594,0.295,0.18
0.828,0.143,0.226
0.731,0.0801,0.0057
0.509,0.0794,0.00618
0.728,0.0334,0.401
0.5,0.0587,0.346
0.891,0.0488,0.00532
0.775,0.0725,0.493
0.741,0.0503,0.206
0.766,0.0428,0.178
0.766,0.12,0.146
0.709,0.0423,0.302
0.598,0.133,0.15
0.853,0.141,0.00643
0.678,0.304,0.382
0.903,0.109,0.0652
0.769,0.115,0.15
0.613,0.333,0.655
0.703,0.0987,0.287
0.818,0.0424,0.308
0.735,0.0464,0.011
0.38,0.0417,0.648
0.418,0.0301,0.841
0.491,0.0255,0.098
0.607,0.0597,0.0541
0.768,0.0416,0.109
0.386,0.0716,0.00152
0.501,0.0348,0.207
0.739,0.0278,0.205
0.39,0.0744,0.000287
0.247,0.0472,0.00542
0.551,0.0467,0.795
0.252,0.0646,0.0974
0.299,0.132,0.132
0.373,0.0476,0.964
0.569,0.0301,0.9
0.462,0.0287,0.134
0.422,0.0316,0.0167
0.636,0.029,0.759
0.381,0.0365,0.0509
0.308,0.0462,0.0174
0.414,0.0767,0.000498
0.445,0.0489,0.00605
0.772,0.14,0.0443
0.627,0.0326,0.844
0.409,0.0356,0.00421
0.578,0.0518,0.551
0.269,0.0407,0.969
0.658,0.0528,0.0642
0.86,0.0466,0.00532
0.401,0.0416,0.00688
0.513,0.0314,0.0136
0.662,0.0299,0.213
0.502,0.0394,0.393
0.699,0.0288,0.463
0.794,0.0422,0.629
0.445,0.0302,0.00163
0.456,0.0448,0.0215
0.628,0.041,0.0625
0.502,0.0649,0.000163
0.652,0.177,0.434
0.474,0.177,0.129
0.598,0.0319,0.0714
0.429,0.0327,0.618
0.489,0.0316,0.00115
0.479,0.0405,4.61e-06
0.522,0.0346,0.0253
0.395,0.027,0.0407
0.699,0.0546,0.000532
0.64,0.0254,0.0284
0.7,0.0295,0.782
0.564,0.0436,0.00658
0.73,0.0873,0.177
0.59,0.066,0.00693
0.562,0.0362,0.0137
0.529,0.0319,0.0267
0.498,0.0344,0.387
0.851,0.0396,0.151
0.605,0.0294,0.119
0.512,0.142,0.0505
0.45,0.0313,0.0319
0.479,0.0431,0.00697
0.616,0.0357,0.00247
0.699,0.0284,0.129
0.324,0.0419,0.512
0.24,0.0573,0.00021
0.508,0.0403,0.0846
0.576,0.0583,0.362
0.294,0.0303,0.0575
0.349,0.0438,0.0324
0.492,0.0285,0.00105
0.466,0.037,0.000348
0.508,0.0288,0.328
0.385,0.0558,1.71e-05
0.583,0.041,0.00317
0.477,0.0743,0.00363
0.818,0.0375,0.126
0.321,0.0719,5.95e-05
0.476,0.0644,0.000821
0.43,0.0505,0.000105
0.281,0.131,0.00143
0.416,0.0474,0.000233
0.49,0.0397,0.126
0.563,0.065,0.053
0.462,0.0444,0.00698
0.479,0.0431,0.00697
0.331,0.0338,0.88
0.623,0.0353,0.147
0.536,0.0374,0.00145
0.702,0.0373,0.00854
0.28,0.0293,0.715
0.505,0.0334,0.542
0.58,0.0269,0.699
0.421,0.0963,0.0134
0.625,0.0729,0.13
0.568,0.0582,0.0608
0.622,0.0385,0.000405
0.6,0.0302,0.0603
0.604,0.0317,0.355
0.391,0.0416,0.182
0.404,0.0349,0.837
0.752,0.0284,0.0357
0.466,0.0322,0.229
0.247,0.0542,0.0104
0.425,0.111,0.353
0.259,0.151,0.367
0.596,0.0283,0.867
0.681,0.102,0.0562
0.445,0.0277,0.799
0.44,0.0326,0.953
0.541,0.0297,0.189
0.701,0.0284,0.691
0.629,0.0452,0.242
0.837,0.0521,0.239
0.664,0.0393,0.33
0.795,0.0775,0.392
0.646,0.219,0.172
0.571,0.09,0.21
0.572,0.0596,0.195
0.644,0.415,0.15
0.782,0.592,0.123
0.706,0.075,0.242
0.579,0.0391,0.679
0.691,0.157,0.708
0.686,0.0372,0.784
0.841,0.122,0.467
0.739,0.0477,0.424
0.682,0.0501,0.436
0.734,0.53,0.889
0.588,0.0866,0.176
0.436,0.0824,0.82
0.682,0.104,0.496
0.5,0.0974,0.266
0.53,0.0807,0.418
0.92,0.0752,0.504
0.807,0.0769,0.0611
0.529,0.0942,0.444
0.422,0.0375,0.521
0.919,0.0443,0.47
0.477,0.0606,0.112
0.821,0.0551,0.0916
0.728,0.091,0.0906
0.657,0.0587,0.636
0.895,0.0461,0.205
0.48,0.178,0.123
0.947,0.0534,0.424
0.606,0.0285,0.179
0.625,0.0461,0.309
0.689,0.196,0.33
0.836,0.0563,0.669
0.359,0.0513,0.39
0.884,0.0452,0.318
0.67,0.0459,0.601
0.655,0.0275,0.636
0.664,0.33,0.307
0.789,0.0379,0.97
0.553,0.123,0.07
0.53,0.334,0.0458
0.521,0.126,0.322
0.418,0.385,0.396
0.473,0.273,0.906
0.642,0.0784,0.609
0.659,0.0437,0.545
0.572,0.418,0.964
0.684,0.0709,0.814
0.365,0.0321,0.904
0.74,0.0782,0.859
0.625,0.0294,0.843
0.597,0.0543,0.372
0.452,0.0499,0.837
0.812,0.0482,0.886
0.363,0.0778,0.733
0.49,0.0345,0.934
0.763,0.0564,0.872
0.434,0.0639,0.531
0.587,0.039,0.963
0.709,0.035,0.9
0.547,0.0333,0.964
0.7,0.0558,0.988
0.474,0.0758,0.907
0.795,0.0435,0.834
0.895,0.0813,0.951
0.557,0.0287,0.6
0.733,0.0521,0.258
0.606,0.0311,0.948
0.547,0.0355,0.919
0.552,0.0396,0.975
0.552,0.138,0.921
0.72,0.041,0.944
0.668,0.041,0.929
0.667,0.0561,0.273
0.757,0.037,0.732
0.674,0.0419,0.904
0.598,0.041,0.942
0.499,0.0339,0.84
0.629,0.0289,0.968
0.588,0.0317,0.948
0.633,0.0368,0.907
0.694,0.0414,0.968
0.584,0.0338,0.882
0.543,0.0366,0.793
0.415,0.0287,0.898
0.678,0.0405,0.88
0.492,0.047,0.946
0.628,0.0464,0.486
0.388,0.0314,0.852
0.658,0.0559,0.838
0.732,0.0506,0.899
0.725,0.0301,0.887
0.561,0.032,0.957
0.622,0.0326,0.872
0.665,0.0549,0.932
0.449,0.0323,0.862
0.703,0.0242,0.829
0.607,0.0459,0.965
0.706,0.034,0.831
0.674,0.0395,0.33
0.595,0.0504,0.728
0.624,0.052,0.819
0.484,0.0393,0.884
0.733,0.043,0.903
0.682,0.0385,0.91
0.589,0.0477,0.814
0.774,0.102,0.415
0.684,0.0289,0.429
0.695,0.0403,0.74
0.541,0.0514,0.688
0.656,0.0555,0.964
0.578,0.0333,0.785
0.636,0.0435,0.914
0.714,0.0336,0.646
0.454,0.0559,0.981
0.57,0.0675,0.886
0.76,0.0332,0.624
0.49,0.0944,0.778
0.735,0.0322,0.599
0.57,0.0295,0.926
0.5,0.0341,0.864
0.551,0.0374,0.904
0.618,0.0917,0.885
0.701,0.0325,0.809
0.542,0.045,0.928
0.566,0.0736,0.791
0.723,0.0483,0.987
0.701,0.0388,0.864
0.404,0.0425,0.917
0.791,0.0797,0.666
0.671,0.0407,0.919
0.51,0.0419,0.912
0.582,0.0315,0.644
0.718,0.0726,0.826
0.576,0.046,0.883
0.716,0.159,0.869
0.806,0.06,0.24
0.456,0.0856,0.88
0.708,0.0394,0.805
0.775,0.0352,0.588
0.538,0.0942,0.77
0.534,0.0328,0.314
0.501,0.0387,0.875
0.686,0.039,0.677
0.615,0.103,0.684
0.628,0.052,0.696
0.471,0.0476,0.0841
0.636,0.0496,0.432
0.625,0.0371,0.718
0.578,0.0496,0.834
0.633,0.0761,0.247
0.623,0.126,0.673
0.537,0.0374,0.685
0.62,0.0697,0.669
0.424,0.0473,0.653
0.587,0.109,0.719
0.629,0.0578,0.578
0.752,0.0614,0.435
0.607,0.106,0.812
0.548,0.0571,0.672
0.603,0.0553,0.738
0.55,0.0367,0.665
0.489,0.0771,0.433
0.553,0.0389,0.679
0.386,0.0944,0.651
0.601,0.0696,0.76
0.702,0.0427,0.351
0.744,0.0606,0.512
0.662,0.112,0.517
0.596,0.0414,0.492
0.564,0.0332,0.616
0.588,0.0508,0.585
0.747,0.0474,0.691
0.554,0.0493,0.583
0.726,0.0473,0.441
0.751,0.0505,0.794
0.592,0.0435,0.745
0.697,0.0471,0.801
0.711,0.0813,0.728
0.7,0.0538,0.204
0.676,0.0351,0.55
0.577,0.0417,0.463
0.612,0.0588,0.18
0.525,0.13,0.782
0.545,0.0321,0.621
0.407,0.0428,0.65
0.59,0.138,0.672
0.389,0.0421,0.889
0.525,0.067,0.398
0.6,0.033,0.733
0.609,0.035,0.838
0.562,0.0922,0.73
0.36,0.0596,0.395
0.625,0.0349,0.569
0.644,0.048,0.648
0.557,0.0324,0.492
0.617,0.0988,0.505
0.681,0.045,0.727
0.54,0.0625,0.343
0.569,0.0492,0.763
0.608,0.0332,0.743
0.593,0.23,0.631
0.541,0.0411,0.51
0.654,0.0711,0.771
0.609,0.0484,0.674
0.429,0.0923,0.619
0.669,0.105,0.682
0.556,0.0636,0.728
0.574,0.0376,0.636
0.545,0.0733,0.643
0.665,0.0478,0.447
0.597,0.0369,0.458
0.632,0.0447,0.861
0.493,0.0292,0.68
0.575,0.0455,0.596
0.598,0.0514,0.46
0.541,0.0408,0.712
0.675,0.0457,0.638
0.656,0.0366,0.216
0.586,0.0803,0.569
0.742,0.0586,0.742
0.593,0.0314,0.665
0.696,0.0499,0.317
0.198,0.0333,0.667
0.433,0.06,0.671
0.33,0.117,0.0924
0.496,0.0374,0.774
0.723,0.0316,0.351
0.751,0.137,0.0701
0.484,0.0302,0.771
0.357,0.0349,0.565
0.449,0.0448,0.037
0.412,0.0574,0.664
0.446,0.115,0.14
0.543,0.0473,0.464
0.286,0.174,0.543
0.55,0.0356,0.197
0.588,0.0361,0.0201
0.398,0.0266,0.776
0.356,0.0368,0.508
0.248,0.0327,0.268
0.393,0.0294,0.0842
0.656,0.269,0.0861
0.733,0.0432,0.144
0.833,0.141,0.0949
0.861,0.356,0.321
0.817,0.127,0.0223
0.26,0.0287,0.924
0.623,0.046,0.00586
0.397,0.0338,0.132
0.31,0.249,0.298
0.278,0.0342,0.725
0.486,0.257,0.329
0.215,0.0353,0.325
0.521,0.242,0.697
0.302,0.0317,0.968
0.493,0.386,0.393
0.579,0.0487,0.862
0.755,0.216,0.241
0.747,0.0824,0.0297
0.646,0.234,0.146
0.236,0.595,0.0209
0.432,0.0427,0.522
0.545,0.101,0.18
0.822,0.0386,0.0946
0.665,0.0429,0.243
0.234,0.0338,0.957
0.332,0.22,0.0311
0.584,0.0356,0.108
0.662,0.302,0.0183
0.442,0.0446,0.864
0.371,0.284,0.0301
0.597,0.0284,0.959
0.734,0.182,0.0895
0.511,0.0351,0.137
0.533,0.311,0.275
0.513,0.0808,0.657
0.551,0.17,0.0475
0.484,0.0376,0.659
0.459,0.358,0.171
0.482,0.107,0.127
0.765,0.0486,0.0141
0.517,0.0375,0.376
0.797,0.197,0.000265
0.317,0.0279,0.458
0.3,0.268,0.0687
0.455,0.0328,0.76
0.515,0.148,0.102
0.612,0.0532,0.14
0.884,0.471,0.0346
0.455,0.0342,0.157
0.425,0.225,0.276
0.895,0.156,0.0284
0.303,0.0399,0.948
0.46,0.241,0.422
0.233,0.0337,0.773
0.809,0.245,0.0568
0.324,0.0364,0.208
0.495,0.0618,0.00648
0.437,0.0302,0.253
0.784,0.221,0.0279
0.472,0.07,0.83
0.317,0.0337,0.709
0.341,0.5,0.296
0.563,0.0665,0.913
0.369,0.423,0.00519
0.402,0.0322,0.693
0.642,0.401,0.159
0.555,0.034,0.299
0.697,0.178,0.00837
0.475,0.033,0.882
0.799,0.0378,0.0118
0.442,0.0605,0.892
0.727,0.255,0.105
0.471,0.0394,0.913
0.508,0.338,0.0829
0.592,0.0521,0.576
0.748,0.204,0.422
0.425,0.0259,0.715
0.58,0.318,0.324
0.3,0.0308,0.971
0.729,0.284,0.383
0.649,0.0434,0.405
0.72,0.215,0.0532
0.527,0.175,0.359
0.667,0.313,0.11
0.622,0.412,0.21
0.48,0.0489,0.777
0.727,0.0371,0.0535
0.292,0.0393,0.878
0.352,0.248,0.565
0.535,0.0555,0.286
0.551,0.301,0.18
0.547,0.268,0.825
0.668,0.0863,0.33
0.605,0.0924,0.432
0.507,0.0526,0.664
0.851,0.347,0.453
0.479,0.282,0.0585
0.877,0.149,0.509
0.705,0.131,0.727
0.632,0.224,0.494
0.673,0.0501,0.418
0.508,0.112,0.357
0.695,0.0454,0.229
0.66,0.117,0.54
0.69,0.0332,0.554
0.729,0.0557,0.397
0.672,0.0938,0.338
0.714,0.292,0.574
0.461,0.315,0.189
0.648,0.208,0.134
0.532,0.117,0.438
0.488,0.0893,0.566
0.705,0.343,0.284
0.635,0.189,0.393
0.747,0.0935,0.265
0.725,0.188,0.101
0.676,0.127,0.499
0.592,0.0448,0.593
0.709,0.143,0.202
0.647,0.0407,0.56
0.596,0.0404,0.64
0.674,0.268,0.747
0.699,0.163,0.271
0.672,0.0763,0.159
0.601,0.0476,0.447
0.64,0.0479,0.0939
0.752,0.186,0.22
0.732,0.145,0.219
0.758,0.0477,0.64
0.845,0.126,0.753
0.652,0.0386,0.908
0.743,0.0703,0.381
0.742,0.0696,0.872
0.596,0.0344,0.649
0.793,0.107,0.0732
0.649,0.039,0.389
0.517,0.092,0.714
0.548,0.0865,0.561
0.658,0.168,0.573
0.716,0.365,0.502
0.673,0.0385,0.651
0.618,0.172,0.0926
0.664,0.262,0.613
0.499,0.328,0.737
0.803,0.0616,0.109
0.57,0.0846,0.0582
0.582,0.106,0.379
0.723,0.147,0.437
0.634,0.0639,0.727
0.474,0.0505,0.532
0.631,0.267,0.738
0.748,0.0703,0.499
0.569,0.418,0.715
0.752,0.158,0.674
0.809,0.0676,0.567
0.881,0.064,0.483
0.597,0.0398,0.226
0.737,0.582,0.9
0.614,0.529,0.924
0.687,0.0964,0.523
0.833,0.0771,0.604
0.765,0.215,0.576
0.436,0.106,0.869
0.617,0.0352,0.781
0.775,0.125,0.559
0.527,0.0973,0.984
0.849,0.0439,0.633
0.559,0.764,0.915
0.599,0.47,0.221
0.622,0.234,0.169
0.67,0.1,0.152
0.597,0.381,0.618
0.468,0.0321,0.78
0.556,0.0689,0.847
0.54,0.0874,0.633
0.551,0.124,0.919
0.646,0.0339,0.749
0.698,0.0594,0.528
0.868,0.0646,0.608
0.607,0.0951,0.513
0.582,0.038,0.331
0.827,0.042,0.724
0.658,0.0898,0.648
0.875,0.213,0.714
0.48,0.0486,0.862
0.563,0.144,0.943
0.59,0.706,0.564
0.546,0.196,0.653
0.559,0.132,0.838
0.572,0.0759,0.834
0.535,0.0391,0.659
0.699,0.125,0.811
0.842,0.217,0.77
0.894,0.414,0.417
0.405,0.287,0.775
0.667,0.309,0.595
0.477,0.371,0.62
0.66,0.0462,0.577
0.593,0.0441,0.478
0.808,0.278,0.676
0.747,0.285,0.767
0.911,0.0546,0.599
0.526,0.124,0.428
0.532,0.135,0.704
0.607,0.0907,0.645
0.662,0.0571,0.796
0.623,0.038,0.776
0.752,0.0745,0.539
0.56,0.0515,0.945
0.574,0.0466,0.538
0.696,0.207,0.649
0.536,0.306,0.303
0.444,0.0592,0.957
0.967,0.122,0.602
0.743,0.166,0.838
0.866,0.391,0.419
0.765,0.329,0.752
0.613,0.139,0.749
0.718,0.0593,0.886
0.52,0.0424,0.329
0.544,0.148,0.837
0.751,0.0862,0.781
0.554,0.0808,0.979
0.363,0.0335,0.875
0.523,0.525,0.909
0.756,0.0515,0.0175
0.767,0.0487,0.0981
0.772,0.0759,0.00276
0.51,0.0508,0.0011
0.637,0.104,0.545
0.634,0.0315,0.312
0.704,0.211,0.379
0.769,0.113,0.199
0.734,0.0527,0.0612
0.382,0.0319,0.00205
0.573,0.0748,0.635
0.613,0.0507,0.00838
0.571,0.0385,0.255
0.572,0.0392,8.14e-05
0.837,0.0819,0.417
0.531,0.0633,0.3
0.667,0.0415,0.000324
0.725,0.0674,0.343
0.892,0.274,0.252
0.706,0.031,0.445
0.651,0.04,0.116
0.721,0.059,0.133
0.733,0.0537,0.263
0.681,0.0468,0.68
0.693,0.0491,0.0679
0.671,0.121,0.321
0.747,0.0532,0.258
0.577,0.0525,0.0709
0.74,0.0724,0.445
0.644,0.143,0.0206
0.623,0.033,0.561
0.805,0.0593,0.116
0.718,0.0367,0.0885
0.676,0.0567,0.0394
0.418,0.0323,0.242
0.563,0.0557,0.0169
0.784,0.0602,0.302
0.582,0.064,0.112
0.411,0.0649,0.387
0.56,0.0786,0.257
0.741,0.0326,0.448
0.652,0.0362,0.00943
0.512,0.0691,0.381
0.614,0.0588,0.0114
0.628,0.135,0.593
0.431,0.0457,0.222
0.746,0.0432,0.309
0.744,0.0584,0.0749
0.635,0.0343,0.00616
0.766,0.062,0.122
0.509,0.122,0.0133
0.498,0.0661,0.00269
0.43,0.0435,0.00294
0.609,0.0438,0.00206
0.461,0.0606,0.0211
0.652,0.0341,0.102
0.405,0.0485,0.00292
0.47,0.0538,0.0355
0.546,0.119,0.0149
0.521,0.123,0.00334
0.581,0.04,0.119
0.476,0.0571,0.0649
0.576,0.0744,0.0507
0.461,0.0436,0.00538
0.651,0.0831,0.144
0.564,0.0643,0.000231
0.398,0.0611,0.000945
0.454,0.0915,0.000714
0.559,0.0364,0.565
0.535,0.0986,0.00568
0.383,0.0991,0.0824
0.237,0.134,0.00208
0.536,0.0608,0.000466
0.374,0.0328,0.0576
0.461,0.0961,8.09e-05
0.588,0.0775,0.00085
0.478,0.0525,0.000977
0.206,0.124,0.0093
0.535,0.0347,0.0394
0.533,0.0883,0.00393
0.518,0.0584,0.0043
0.489,0.0778,4.53e-05
0.468,0.113,0.0994
0.448,0.111,0.000821
0.385,0.135,0.00617
0.513,0.0621,0.00202
0.185,0.105,0.00108
0.37,0.0916,0.00583
0.403,0.136,0.0234
0.424,0.0417,0.000209
0.576,0.0357,0.00104
0.456,0.0798,0.00116
0.566,0.0368,0.0248
0.508,0.0337,0.00174
0.394,0.0536,0.000679
0.526,0.0446,0.0275
0.471,0.057,0.00015
0.342,0.0394,0.00169
0.517,0.133,0.00807
0.364,0.0987,0.000305
0.442,0.056,0.00308
0.504,0.0515,0.192
0.344,0.0556,0.0332
0.46,0.135,0.0904
0.57,0.033,0.0276
0.659,0.0383,0.0136
0.519,0.192,0.144
0.689,0.0785,0.019
0.477,0.0405,0.000496
0.27,0.0588,0.004
0.642,0.212,0.0147
0.39,0.0395,0.0138
0.245,0.0698,0.000461
0.475,0.0939,0.000284
0.679,0.102,0.0415
